created_at,travel_at,from_place,to_place
20.11.2019 08:33,20.11.2019 18:45,Passau,Eging am See
20.11.2019 08:33,20.11.2019 22:45,Passau,Eging am See
20.11.2019 08:33,21.11.2019 02:45,Passau,Eging am See
20.11.2019 08:33,21.11.2019 06:45,Passau,Eging am See
20.11.2019 08:35,20.11.2019 12:31,Vilshofen an der Donau,Eging am See
20.11.2019 08:35,20.11.2019 11:39,Vilshofen an der Donau,Eging am See
20.11.2019 08:37,20.11.2019 16:31,Vilshofen an der Donau,Eging am See
20.11.2019 08:38,20.11.2019 20:31,Vilshofen an der Donau,Eging am See
20.11.2019 08:38,21.11.2019 00:31,Vilshofen an der Donau,Eging am See
20.11.2019 08:38,21.11.2019 04:31,Vilshofen an der Donau,Eging am See
20.11.2019 08:39,21.11.2019 08:31,Vilshofen an der Donau,Eging am See
20.11.2019 08:43,20.11.2019 08:43,Neuburg a. Inn,Passau
20.11.2019 08:43,20.11.2019 11:43,Neuburg a. Inn,Passau
20.11.2019 08:43,20.11.2019 08:14,Neuburg a. Inn,Passau
20.11.2019 09:30,20.11.2019 09:29,Passau,Fürstenzell
20.11.2019 09:30,20.11.2019 08:51,Passau,Fürstenzell
20.11.2019 09:30,20.11.2019 11:52,Passau,Fürstenzell
20.11.2019 09:31,20.11.2019 10:29,Passau,Fürstenzell
20.11.2019 09:32,20.11.2019 10:32,Passau,Fürstenzell
20.11.2019 10:04,20.11.2019 07:44,Untergriesbach,Regensburg
20.11.2019 10:05,20.11.2019 11:44,Untergriesbach,Regensburg
20.11.2019 10:05,20.11.2019 06:54,Untergriesbach,Regensburg
20.11.2019 10:10,20.11.2019 10:10,Neukirchen vorm Wald,Tiefenbach (Kreis Passau)
20.11.2019 10:10,20.11.2019 14:10,Neukirchen vorm Wald,Tiefenbach (Kreis Passau)
20.11.2019 10:22,20.11.2019 10:21,Passau,Fürstenzell
20.11.2019 10:22,20.11.2019 13:23,Passau,Fürstenzell
20.11.2019 10:22,20.11.2019 09:52,Passau,Fürstenzell
20.11.2019 10:22,20.11.2019 10:22,Passau,Fürstenzell
20.11.2019 10:23,20.11.2019 13:23,Passau,Fürstenzell
20.11.2019 10:50,20.11.2019 10:50,Passau,Ortenburg
20.11.2019 10:54,20.11.2019 12:53,Passau,Neuburg a. Inn
20.11.2019 10:54,20.11.2019 12:02,Passau,Neuburg a. Inn
20.11.2019 10:54,20.11.2019 14:53,Passau,Neuburg a. Inn
20.11.2019 11:46,20.11.2019 11:46,Fürstenzell,Passau
20.11.2019 11:46,20.11.2019 14:01,Fürstenzell,Passau
20.11.2019 11:47,20.11.2019 17:56,Fürstenzell,Passau
20.11.2019 11:47,20.11.2019 21:56,Fürstenzell,Passau
20.11.2019 11:47,21.11.2019 01:56,Fürstenzell,Passau
20.11.2019 11:47,21.11.2019 05:56,Fürstenzell,Passau
20.11.2019 11:51,21.11.2019 12:40,Passau,Pocking
20.11.2019 11:51,21.11.2019 12:07,Passau,Pocking
20.11.2019 11:51,21.11.2019 15:04,Passau,Pocking
20.11.2019 11:51,21.11.2019 12:30,Passau,Pocking
20.11.2019 11:56,21.11.2019 18:56,Fürstenzell,Ortenburg - Söldenau
20.11.2019 11:56,21.11.2019 18:15,Fürstenzell,Ortenburg - Söldenau
20.11.2019 11:57,21.11.2019 22:56,Fürstenzell,Ortenburg - Söldenau
20.11.2019 11:57,22.11.2019 02:56,Fürstenzell,Ortenburg - Söldenau
20.11.2019 11:57,21.11.2019 18:56,Ortenburg - Söldenau,Fürstenzell
20.11.2019 11:57,21.11.2019 22:56,Ortenburg - Söldenau,Fürstenzell
20.11.2019 11:57,22.11.2019 02:56,Ortenburg - Söldenau,Fürstenzell
20.11.2019 11:57,22.11.2019 06:56,Ortenburg - Söldenau,Fürstenzell
20.11.2019 11:57,21.11.2019 18:19,Ortenburg - Söldenau,Fürstenzell
20.11.2019 12:00,21.11.2019 18:56,Fürstenzell,Ortenburg - Söldenau
20.11.2019 12:00,21.11.2019 18:15,Fürstenzell,Ortenburg - Söldenau
20.11.2019 12:01,21.11.2019 18:56,Ortenburg - Söldenau,Fürstenzell
20.11.2019 12:01,21.11.2019 22:56,Ortenburg - Söldenau,Fürstenzell
20.11.2019 12:01,22.11.2019 02:56,Ortenburg - Söldenau,Fürstenzell
20.11.2019 12:19,20.11.2019 12:19,Salzweg,Salzweg
20.11.2019 12:34,20.11.2019 13:00,Plattling,Passau
20.11.2019 12:42,20.11.2019 13:30,Passau,Pocking
20.11.2019 13:40,20.11.2019 13:40,Tiefenbach (Kreis Passau),Passau
20.11.2019 13:40,20.11.2019 15:56,Tiefenbach (Kreis Passau),Passau
20.11.2019 13:55,20.11.2019 13:54,Passau,Neukirchen vorm Wald
20.11.2019 13:55,20.11.2019 16:21,Passau,Neukirchen vorm Wald
20.11.2019 13:55,20.11.2019 20:21,Passau,Neukirchen vorm Wald
20.11.2019 13:55,21.11.2019 00:21,Passau,Neukirchen vorm Wald
20.11.2019 13:55,21.11.2019 04:21,Passau,Neukirchen vorm Wald
20.11.2019 14:10,20.11.2019 14:10,Passau,Untergriesbach
20.11.2019 14:10,20.11.2019 16:50,Passau,Untergriesbach
20.11.2019 14:10,20.11.2019 13:49,Passau,Untergriesbach
20.11.2019 14:11,20.11.2019 14:10,Plattling,Passau
20.11.2019 14:11,20.11.2019 14:08,Plattling,Passau
20.11.2019 14:36,20.11.2019 17:00,,Passau
20.11.2019 14:38,20.11.2019 17:00,Wegscheid,Passau
20.11.2019 14:38,20.11.2019 17:08,Wegscheid,Passau
20.11.2019 14:38,20.11.2019 21:08,Wegscheid,Passau
20.11.2019 14:38,21.11.2019 01:08,Wegscheid,Passau
20.11.2019 14:38,21.11.2019 05:08,Wegscheid,Passau
20.11.2019 14:38,21.11.2019 08:21,Wegscheid,Passau
20.11.2019 14:38,20.11.2019 12:59,Wegscheid,Passau
20.11.2019 14:46,20.11.2019 20:00,Wegscheid,Passau
20.11.2019 14:46,20.11.2019 19:41,Wegscheid,Passau
20.11.2019 14:46,21.11.2019 00:00,Wegscheid,Passau
20.11.2019 14:46,21.11.2019 04:00,Wegscheid,Passau
20.11.2019 14:47,20.11.2019 20:00,Passau,Wegscheid
20.11.2019 14:55,20.11.2019 18:49,Passau,Wegscheid
20.11.2019 14:55,20.11.2019 14:49,Passau,Wegscheid
20.11.2019 14:57,20.11.2019 15:41,Wegscheid,Passau
20.11.2019 15:03,20.11.2019 15:03,94086 Bad Griesbach i. Rottal,Passau
20.11.2019 15:04,20.11.2019 15:03,94086 Bad Griesbach i. Rottal,Passau
20.11.2019 15:26,23.11.2019 17:26,Wegscheid - Pölzöd,Passau
20.11.2019 15:26,23.11.2019 21:26,Wegscheid - Pölzöd,Passau
20.11.2019 15:26,23.11.2019 16:13,Wegscheid - Pölzöd,Passau
20.11.2019 15:26,24.11.2019 01:26,Wegscheid - Pölzöd,Passau
20.11.2019 15:26,24.11.2019 05:26,Wegscheid - Pölzöd,Passau
20.11.2019 15:26,23.11.2019 12:15,Wegscheid - Pölzöd,Passau
20.11.2019 15:26,24.11.2019 09:26,Wegscheid - Pölzöd,Passau
20.11.2019 15:27,23.11.2019 23:29,Passau,Wegscheid - Pölzöd
20.11.2019 15:28,23.11.2019 22:29,Passau,Wegscheid - Pölzöd
20.11.2019 15:28,24.11.2019 03:29,Passau,Wegscheid - Pölzöd
20.11.2019 15:28,24.11.2019 07:29,Passau,Wegscheid - Pölzöd
20.11.2019 15:29,24.11.2019 23:29,Passau,Wegscheid - Pölzöd
20.11.2019 15:29,25.11.2019 03:29,Passau,Wegscheid - Pölzöd
20.11.2019 15:29,24.11.2019 20:59,Passau,Wegscheid - Pölzöd
20.11.2019 15:29,24.11.2019 16:59,Passau,Wegscheid - Pölzöd
20.11.2019 15:29,25.11.2019 07:29,Passau,Wegscheid - Pölzöd
20.11.2019 15:29,24.11.2019 12:59,Passau,Wegscheid - Pölzöd
20.11.2019 15:30,24.11.2019 08:59,Passau,Wegscheid - Pölzöd
20.11.2019 15:30,24.11.2019 04:59,Passau,Wegscheid - Pölzöd
20.11.2019 15:30,24.11.2019 00:59,Passau,Wegscheid - Pölzöd
20.11.2019 15:41,20.11.2019 15:41,Passau,Hutthurm
20.11.2019 15:41,20.11.2019 18:21,Passau,Hutthurm
20.11.2019 15:41,20.11.2019 15:20,Passau,Hutthurm
20.11.2019 15:41,20.11.2019 22:21,Passau,Hutthurm
20.11.2019 16:22,20.11.2019 16:22,Passau,Neuburg a. Inn
20.11.2019 16:22,20.11.2019 18:00,Passau,Neuburg a. Inn
20.11.2019 16:27,20.11.2019 16:27,Passau,Tiefenbach (Kreis Passau)
20.11.2019 16:27,20.11.2019 17:47,Passau,Tiefenbach (Kreis Passau)
20.11.2019 16:27,20.11.2019 21:47,Passau,Tiefenbach (Kreis Passau)
20.11.2019 16:27,21.11.2019 01:47,Passau,Tiefenbach (Kreis Passau)
20.11.2019 16:27,21.11.2019 05:47,Passau,Tiefenbach (Kreis Passau)
20.11.2019 16:41,20.11.2019 21:41,Passau,Vilshofen an der Donau
20.11.2019 16:41,21.11.2019 01:41,Passau,Vilshofen an der Donau
20.11.2019 16:41,20.11.2019 21:25,Passau,Vilshofen an der Donau
20.11.2019 16:41,21.11.2019 05:41,Passau,Vilshofen an der Donau
20.11.2019 17:32,20.11.2019 17:31,Passau,Salzweg
20.11.2019 17:32,20.11.2019 17:31,Passau,Salzweg
20.11.2019 19:04,22.11.2019 19:04,Fürstenzell,Ortenburg - Söldenau
20.11.2019 19:28,22.11.2019 19:04,Ortenburg - Söldenau,Fürstenzell
20.11.2019 21:27,22.11.2019 19:04,Fürstenzell,Ortenburg - Söldenau
20.11.2019 21:27,22.11.2019 18:15,Fürstenzell,Ortenburg - Söldenau
20.11.2019 21:28,22.11.2019 19:04,Ortenburg - Söldenau,Fürstenzell
20.11.2019 21:35,21.11.2019 10:35,Hutthurm,Büchlberg
20.11.2019 21:35,21.11.2019 09:59,Hutthurm,Büchlberg
20.11.2019 21:35,21.11.2019 05:59,Hutthurm,Büchlberg
20.11.2019 21:35,21.11.2019 01:59,Hutthurm,Büchlberg
20.11.2019 21:35,20.11.2019 21:59,Hutthurm,Büchlberg
20.11.2019 21:35,20.11.2019 17:59,Hutthurm,Büchlberg
20.11.2019 21:36,21.11.2019 11:35,Hutthurm,Büchlberg
20.11.2019 21:36,21.11.2019 10:51,Hutthurm,Büchlberg
20.11.2019 21:37,21.11.2019 11:35,Hutthurm,Büchlberg
20.11.2019 23:50,21.11.2019 13:49,94086 Bad Griesbach i. Rottal,Pocking
20.11.2019 23:50,21.11.2019 13:50,94086 Bad Griesbach i. Rottal,Pocking
21.11.2019 05:59,21.11.2019 05:59,94107 Untergriesbach,Passau
21.11.2019 05:59,21.11.2019 05:48,94107 Untergriesbach,Passau
21.11.2019 05:59,21.11.2019 01:48,94107 Untergriesbach,Passau
21.11.2019 05:59,20.11.2019 21:48,94107 Untergriesbach,Passau
21.11.2019 05:59,20.11.2019 17:48,94107 Untergriesbach,Passau
21.11.2019 05:59,21.11.2019 07:33,94107 Untergriesbach,Passau
21.11.2019 06:00,21.11.2019 06:00,94107 Untergriesbach,Passau
21.11.2019 06:08,21.11.2019 06:08,94107 Untergriesbach,Passau
21.11.2019 08:06,21.11.2019 14:15,94086 Bad Griesbach i. Rottal,Pocking
21.11.2019 08:06,21.11.2019 14:51,94086 Bad Griesbach i. Rottal,Pocking
21.11.2019 08:06,21.11.2019 11:50,94086 Bad Griesbach i. Rottal,Pocking
21.11.2019 09:18,21.11.2019 15:18,,Passau
21.11.2019 09:18,21.11.2019 17:34,,Passau
21.11.2019 09:18,21.11.2019 14:31,,Passau
21.11.2019 10:02,21.11.2019 12:02,Vilshofen an der Donau,Passau
21.11.2019 10:02,21.11.2019 14:05,Vilshofen an der Donau,Passau
21.11.2019 10:02,21.11.2019 11:33,Vilshofen an der Donau,Passau
21.11.2019 11:10,21.11.2019 11:10,Aidenbach,Vilshofen an der Donau
21.11.2019 11:13,22.11.2019 19:13,Aidenbach,94447 Plattling
21.11.2019 11:13,22.11.2019 23:13,Aidenbach,94447 Plattling
21.11.2019 11:13,22.11.2019 19:07,Aidenbach,94447 Plattling
21.11.2019 11:13,23.11.2019 03:13,Aidenbach,94447 Plattling
21.11.2019 11:13,22.11.2019 15:07,Aidenbach,94447 Plattling
21.11.2019 11:13,23.11.2019 07:13,Aidenbach,94447 Plattling
21.11.2019 11:41,21.11.2019 15:41,Passau,Neukirchen vorm Wald
21.11.2019 11:41,21.11.2019 17:45,Passau,Neukirchen vorm Wald
21.11.2019 11:41,21.11.2019 15:21,Passau,Neukirchen vorm Wald
21.11.2019 12:14,21.11.2019 14:14,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:14,21.11.2019 13:06,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:14,21.11.2019 18:14,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:14,21.11.2019 09:06,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:14,21.11.2019 05:06,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:14,21.11.2019 01:06,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:14,20.11.2019 21:06,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:14,20.11.2019 17:06,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:14,20.11.2019 13:06,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:14,21.11.2019 22:14,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:14,22.11.2019 02:14,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:14,22.11.2019 06:14,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:14,22.11.2019 10:14,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:15,22.11.2019 14:14,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:15,20.11.2019 09:06,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:15,20.11.2019 05:06,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:15,20.11.2019 01:06,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 12:15,19.11.2019 21:06,Vilshofen an der Donau,Vilshofen an der Donau
21.11.2019 13:13,21.11.2019 13:13,Passau,Pocking
21.11.2019 13:18,21.11.2019 16:18,Pocking,94086 Bad Griesbach i. Rottal
21.11.2019 13:46,21.11.2019 13:46,Passau,Berlin
21.11.2019 13:46,21.11.2019 13:33,Passau,Berlin
21.11.2019 13:47,21.11.2019 11:18,Passau,Berlin
21.11.2019 13:47,21.11.2019 17:46,Passau,Berlin
21.11.2019 13:47,21.11.2019 19:19,Passau,Berlin
21.11.2019 15:06,21.11.2019 15:06,Passau,Neuburg a. Inn
21.11.2019 15:06,21.11.2019 16:59,Passau,Neuburg a. Inn
21.11.2019 15:07,21.11.2019 14:52,Passau,Neuburg a. Inn
21.11.2019 15:14,21.11.2019 16:14,Passau,Wegscheid
21.11.2019 15:14,21.11.2019 14:49,Passau,Wegscheid
21.11.2019 15:14,21.11.2019 20:14,Passau,Wegscheid
21.11.2019 15:47,21.11.2019 15:47,Neuhaus a. Inn,Passau
21.11.2019 16:07,21.11.2019 16:07,Passau,Neuburg a. Inn
21.11.2019 16:55,21.11.2019 16:55,Passau,Neukirchen vorm Wald
21.11.2019 17:27,21.11.2019 17:26,Passau,Passau
21.11.2019 17:27,21.11.2019 18:20,Passau,Passau
21.11.2019 17:27,21.11.2019 17:19,Passau,Passau
21.11.2019 17:50,21.11.2019 17:50,Vilshofen an der Donau,Aidenbach
21.11.2019 17:50,21.11.2019 21:50,Vilshofen an der Donau,Aidenbach
21.11.2019 17:50,22.11.2019 01:50,Vilshofen an der Donau,Aidenbach
21.11.2019 17:50,22.11.2019 05:50,Vilshofen an der Donau,Aidenbach
21.11.2019 17:50,21.11.2019 17:43,Vilshofen an der Donau,Aidenbach
21.11.2019 17:50,21.11.2019 13:43,Vilshofen an der Donau,Aidenbach
21.11.2019 18:52,22.11.2019 15:00,Passau,Untergriesbach
21.11.2019 18:52,22.11.2019 14:51,Passau,Untergriesbach
21.11.2019 18:52,22.11.2019 16:52,Passau,Untergriesbach
21.11.2019 21:33,24.11.2019 08:33,Fürstenzell,Ortenburg - Söldenau
21.11.2019 21:34,24.11.2019 08:33,Ortenburg - Söldenau,Fürstenzell
21.11.2019 21:34,24.11.2019 04:32,Ortenburg - Söldenau,Fürstenzell
21.11.2019 21:34,24.11.2019 00:32,Ortenburg - Söldenau,Fürstenzell
21.11.2019 21:34,24.11.2019 12:33,Ortenburg - Söldenau,Fürstenzell
21.11.2019 21:34,24.11.2019 16:33,Ortenburg - Söldenau,Fürstenzell
21.11.2019 21:34,24.11.2019 20:33,Ortenburg - Söldenau,Fürstenzell
21.11.2019 21:34,25.11.2019 00:33,Ortenburg - Söldenau,Fürstenzell
21.11.2019 21:34,25.11.2019 04:33,Ortenburg - Söldenau,Fürstenzell
22.11.2019 06:25,06.12.2019 17:17,94121 Salzweg,Passau
22.11.2019 06:25,06.12.2019 16:40,94121 Salzweg,Passau
22.11.2019 06:25,06.12.2019 15:30,94121 Salzweg,Passau
22.11.2019 07:18,22.11.2019 07:18,Salzweg,Passau
22.11.2019 07:18,22.11.2019 08:53,Salzweg,Passau
22.11.2019 07:19,22.11.2019 07:06,Salzweg,Passau
22.11.2019 09:02,13.12.2019 06:12,Untergriesbach,Passau
22.11.2019 09:02,13.12.2019 07:55,Untergriesbach,Passau
22.11.2019 09:02,13.12.2019 05:56,Untergriesbach,Passau
22.11.2019 09:02,13.12.2019 01:56,Untergriesbach,Passau
22.11.2019 09:02,12.12.2019 21:56,Untergriesbach,Passau
22.11.2019 09:05,22.11.2019 09:05,Salzweg,Salzweg
22.11.2019 09:39,26.11.2019 15:00,94086 Bad Griesbach i. Rottal,Eging am See
22.11.2019 09:39,26.11.2019 11:45,94086 Bad Griesbach i. Rottal,Eging am See
22.11.2019 09:41,26.11.2019 15:19,94086 Bad Griesbach i. Rottal,Eging am See
22.11.2019 09:42,26.11.2019 15:00,94086 Bad Griesbach i. Rottal,Eging am See
22.11.2019 09:42,26.11.2019 14:15,94086 Bad Griesbach i. Rottal,Eging am See
22.11.2019 09:42,26.11.2019 17:06,94086 Bad Griesbach i. Rottal,Eging am See
22.11.2019 09:43,26.11.2019 15:00,94086 Bad Griesbach i. Rottal,Eging am See
22.11.2019 09:43,26.11.2019 15:19,94086 Bad Griesbach i. Rottal,Eging am See
22.11.2019 09:44,28.11.2019 09:00,Arnstorf,94086 Bad Griesbach i. Rottal
22.11.2019 09:45,28.11.2019 13:00,Arnstorf,94086 Bad Griesbach i. Rottal
22.11.2019 09:45,28.11.2019 08:16,Arnstorf,94086 Bad Griesbach i. Rottal
22.11.2019 09:46,25.11.2019 09:45,Untergriesbach,Passau
22.11.2019 11:04,22.11.2019 11:04,Pocking,Bad Füssing
22.11.2019 11:04,22.11.2019 13:02,Pocking,Bad Füssing
22.11.2019 11:04,22.11.2019 11:00,Pocking,Bad Füssing
22.11.2019 11:20,22.11.2019 11:20,Breitenberg - Gollnerberg,Passau
22.11.2019 11:21,22.11.2019 14:24,Breitenberg - Gollnerberg,Passau
22.11.2019 11:21,22.11.2019 09:53,Breitenberg - Gollnerberg,Passau
22.11.2019 11:27,22.11.2019 11:27,Passau,Fürstenzell
22.11.2019 11:36,02.12.2019 06:00,Wegscheid,Passau
22.11.2019 11:45,23.11.2019 17:47,Obernzell,Passau
22.11.2019 11:45,23.11.2019 21:47,Obernzell,Passau
22.11.2019 11:45,24.11.2019 01:47,Obernzell,Passau
22.11.2019 11:45,24.11.2019 05:47,Obernzell,Passau
22.11.2019 11:45,24.11.2019 09:47,Obernzell,Passau
22.11.2019 11:48,22.11.2019 11:48,Neuhaus a. Inn,Passau
22.11.2019 12:11,22.11.2019 12:11,94161 Ruderting,Passau
22.11.2019 12:11,22.11.2019 15:35,94161 Ruderting,Passau
22.11.2019 12:30,27.11.2019 16:30,94107 Untergriesbach,Obernzell
22.11.2019 12:31,27.11.2019 16:18,94107 Untergriesbach,Obernzell
22.11.2019 12:43,24.11.2019 15:00,Wegscheid,Vilshofen an der Donau
22.11.2019 12:43,24.11.2019 19:00,Wegscheid,Vilshofen an der Donau
22.11.2019 12:43,24.11.2019 23:00,Wegscheid,Vilshofen an der Donau
22.11.2019 12:43,25.11.2019 03:00,Wegscheid,Vilshofen an der Donau
22.11.2019 12:44,25.11.2019 07:00,Wegscheid,Vilshofen an der Donau
22.11.2019 12:44,24.11.2019 11:33,Wegscheid,Vilshofen an der Donau
22.11.2019 12:44,24.11.2019 07:33,Wegscheid,Vilshofen an der Donau
22.11.2019 12:44,24.11.2019 03:33,Wegscheid,Vilshofen an der Donau
22.11.2019 12:44,23.11.2019 23:33,Wegscheid,Vilshofen an der Donau
22.11.2019 12:44,23.11.2019 19:33,Wegscheid,Vilshofen an der Donau
22.11.2019 12:44,23.11.2019 15:33,Wegscheid,Vilshofen an der Donau
22.11.2019 12:45,24.11.2019 19:00,Wegscheid,Vilshofen an der Donau
22.11.2019 12:45,24.11.2019 19:33,Wegscheid,Vilshofen an der Donau
22.11.2019 12:45,24.11.2019 23:33,Wegscheid,Vilshofen an der Donau
22.11.2019 12:45,25.11.2019 03:33,Wegscheid,Vilshofen an der Donau
22.11.2019 12:45,25.11.2019 07:33,Wegscheid,Vilshofen an der Donau
22.11.2019 12:45,24.11.2019 14:59,Wegscheid,Vilshofen an der Donau
22.11.2019 12:45,24.11.2019 10:59,Wegscheid,Vilshofen an der Donau
22.11.2019 12:57,22.11.2019 12:57,Passau,Salzweg
22.11.2019 12:58,22.11.2019 14:58,Tittling,Fürstenstein
22.11.2019 12:58,22.11.2019 13:58,Tittling,Fürstenstein
22.11.2019 12:58,22.11.2019 13:05,Tittling,Fürstenstein
22.11.2019 12:58,22.11.2019 17:58,Tittling,Fürstenstein
22.11.2019 12:58,22.11.2019 15:58,Tittling,Fürstenstein
22.11.2019 12:58,22.11.2019 15:14,Tittling,Fürstenstein
22.11.2019 12:58,22.11.2019 15:25,Tittling,Fürstenstein
22.11.2019 12:59,22.11.2019 14:09,Tittling,Fürstenstein
22.11.2019 12:59,22.11.2019 19:25,Tittling,Fürstenstein
22.11.2019 13:08,22.11.2019 13:08,Passau,Neuburg a. Inn
22.11.2019 13:08,22.11.2019 14:50,Passau,Neuburg a. Inn
22.11.2019 13:08,22.11.2019 12:19,Passau,Neuburg a. Inn
22.11.2019 13:10,22.11.2019 13:10,Passau,Untergriesbach
22.11.2019 13:10,22.11.2019 12:56,Passau,Untergriesbach
22.11.2019 13:10,22.11.2019 15:52,Passau,Untergriesbach
22.11.2019 13:17,22.11.2019 13:17,Passau,Hutthurm
22.11.2019 13:17,22.11.2019 15:15,Passau,Hutthurm
22.11.2019 13:17,22.11.2019 13:14,Passau,Hutthurm
22.11.2019 13:28,22.11.2019 13:15,Passau,Neuburg a. Inn
22.11.2019 13:33,22.11.2019 07:30,Untergriesbach,Untergriesbach
22.11.2019 13:34,22.11.2019 11:30,Untergriesbach,Untergriesbach
22.11.2019 14:10,25.11.2019 07:00,Untergriesbach,Hauzenberg
22.11.2019 14:10,25.11.2019 06:59,Untergriesbach,Hauzenberg
22.11.2019 14:10,25.11.2019 06:59,Untergriesbach,Hauzenberg
22.11.2019 14:10,25.11.2019 06:59,Untergriesbach,Hauzenberg
22.11.2019 14:10,25.11.2019 06:59,Untergriesbach,Hauzenberg
22.11.2019 14:10,25.11.2019 06:59,Untergriesbach,Hauzenberg
22.11.2019 14:10,25.11.2019 06:59,Untergriesbach,Hauzenberg
22.11.2019 14:10,25.11.2019 06:59,Untergriesbach,Hauzenberg
22.11.2019 14:10,25.11.2019 06:59,Untergriesbach,Hauzenberg
22.11.2019 14:10,25.11.2019 10:39,Untergriesbach,Hauzenberg
22.11.2019 14:11,25.11.2019 07:11,Untergriesbach,Hauzenberg
22.11.2019 14:12,25.11.2019 07:00,Untergriesbach,Untergriesbach
22.11.2019 14:18,22.11.2019 14:18,Hauzenberg,Passau
22.11.2019 14:18,22.11.2019 17:08,Hauzenberg,Passau
22.11.2019 14:18,22.11.2019 14:12,Hauzenberg,Passau
22.11.2019 14:26,22.11.2019 14:26,Obernzell,Passau
22.11.2019 14:26,22.11.2019 14:05,Obernzell,Passau
22.11.2019 14:26,22.11.2019 17:41,Obernzell,Passau
22.11.2019 14:26,22.11.2019 10:05,Obernzell,Passau
22.11.2019 14:28,22.11.2019 14:35,Passau,Neuburg a. Inn
22.11.2019 14:28,22.11.2019 13:59,Passau,Neuburg a. Inn
22.11.2019 14:28,22.11.2019 16:15,Passau,Neuburg a. Inn
22.11.2019 14:30,22.11.2019 14:35,Neuburg a. Inn,Neuburg am Inn - Pfenningbach
22.11.2019 15:14,22.11.2019 15:13,Obernzell,Untergriesbach
22.11.2019 15:14,22.11.2019 17:14,Obernzell,Untergriesbach
22.11.2019 15:14,22.11.2019 13:43,Obernzell,Untergriesbach
22.11.2019 15:18,22.11.2019 15:17,Hauzenberg,Untergriesbach
22.11.2019 15:54,22.11.2019 15:54,Fürstenzell,Passau
22.11.2019 15:55,26.11.2019 15:54,Fürstenzell,Passau
22.11.2019 15:55,26.11.2019 15:47,Fürstenzell,Passau
22.11.2019 15:55,26.11.2019 19:01,Fürstenzell,Passau
22.11.2019 15:55,26.11.2019 23:01,Fürstenzell,Passau
22.11.2019 15:55,27.11.2019 03:01,Fürstenzell,Passau
22.11.2019 15:55,26.11.2019 11:47,Fürstenzell,Passau
22.11.2019 15:55,22.11.2019 15:55,Fürstenzell,Passau
22.11.2019 15:56,27.11.2019 15:55,Fürstenzell,Passau
22.11.2019 15:56,27.11.2019 15:47,Fürstenzell,Passau
22.11.2019 15:56,27.11.2019 19:01,Fürstenzell,Passau
22.11.2019 15:56,27.11.2019 23:01,Fürstenzell,Passau
22.11.2019 15:56,28.11.2019 03:01,Fürstenzell,Passau
22.11.2019 16:30,25.11.2019 10:30,Büchlberg,Passau
22.11.2019 16:30,25.11.2019 09:58,Büchlberg,Passau
22.11.2019 17:07,25.11.2019 08:00,Obernzell,Passau
22.11.2019 17:07,25.11.2019 08:37,Obernzell,Passau
22.11.2019 17:07,25.11.2019 03:59,Obernzell,Passau
22.11.2019 17:07,24.11.2019 23:59,Obernzell,Passau
22.11.2019 17:07,24.11.2019 19:59,Obernzell,Passau
22.11.2019 17:09,25.11.2019 08:00,Obernzell,Passau
22.11.2019 17:09,25.11.2019 08:37,Obernzell,Passau
22.11.2019 17:11,22.11.2019 17:11,Obernzell,Hauzenberg
22.11.2019 17:12,25.11.2019 08:00,Obernzell,Passau
22.11.2019 17:12,25.11.2019 08:24,Obernzell,Passau
22.11.2019 17:13,23.11.2019 08:05,Obernzell,Hauzenberg
22.11.2019 17:13,23.11.2019 12:05,Obernzell,Hauzenberg
22.11.2019 17:13,25.11.2019 09:00,Obernzell,Passau
22.11.2019 17:13,25.11.2019 08:23,Obernzell,Passau
22.11.2019 17:13,25.11.2019 10:17,Obernzell,Passau
22.11.2019 17:13,23.11.2019 16:05,Obernzell,Hauzenberg
22.11.2019 17:13,23.11.2019 06:36,Obernzell,Hauzenberg
22.11.2019 17:13,23.11.2019 20:05,Obernzell,Hauzenberg
22.11.2019 17:13,23.11.2019 02:36,Obernzell,Hauzenberg
22.11.2019 17:13,24.11.2019 00:05,Obernzell,Hauzenberg
22.11.2019 17:13,22.11.2019 22:36,Obernzell,Hauzenberg
22.11.2019 17:13,24.11.2019 04:05,Obernzell,Hauzenberg
22.11.2019 17:13,24.11.2019 08:05,Obernzell,Hauzenberg
