Nummer,name_sanitized,long,lat,Name,Kürzel
4152,"Bad Griesbach-Therme, Holzhäusl",13.185299,48.430868,"Bad Griesbach-Therme, Holzhäusl",PBGT
3737,"Forsting, Abzw",13.201025,48.465771,"Forsting, Abzw",3737
5935,Hub bei Griesbach,13.186034,48.450988,Hub bei Griesbach,5935
5934,Kurzholz,13.1733515,48.445133,Kurzholz,5934
4408,Lederbach,13.1780145,48.4648355,Lederbach,4408
15045,Oberham,13.176785,48.426323,Oberham,15045
4366,Oberuttlau,13.1684265,48.476886,Oberuttlau,4366
4389,"Erbersdobl, Abzw",13.26708,48.4903705,"Erbersdobl, Abzw",4389
5964,Niederreutern,13.2465725,48.466424,Niederreutern,5964
4367,"Obergrün, Abzw",13.2201315,48.4641385,"Obergrün, Abzw",4367
4392,"Reutern, Abzw Adlmörting",13.227244,48.4683475,"Reutern, Abzw Adlmörting",4392
4391,"Reutern, Gh Lorenz",13.2321415,48.4676745,"Reutern, Gh Lorenz",4391
6643,"Schmidham, Abzw Tettenweis",13.253062,48.4785815,"Schmidham, Abzw Tettenweis",6643
6574,Hundshaupten,13.263351,48.4639835,Hundshaupten,6574
5960,Hütting bei Tettenweis,13.294475,48.466263,Hütting bei Tettenweis,PHÜT
5962,"Hütting bei Tettenweis, Abzw",13.301184,48.466952000000006,"Hütting bei Tettenweis, Abzw",PHÜA
5294,Steindorf,13.238593,48.391444,Steindorf,5294
9432,"Steindorf, Hs.-Nr.4",13.283947,48.493332,"Steindorf, Hs.-Nr.4",9432
6548,"Eglsee, Metzgerei",13.394019,48.4865515,"Eglsee, Metzgerei",6548
4039,"Engertsham, Gstöttl",13.357523,48.4763865,"Engertsham, Gstöttl",4039
9392,"Engertsham, Schule",13.358525,48.481317,"Engertsham, Schule",9392
9390,Hub bei Engertsham,13.3432115,48.4833845,Hub bei Engertsham,9390
5106,Krottenberg,13.389543,48.4722585,Krottenberg,5106
9398,Pemelöd,13.346614,48.473049,Pemelöd,9398
9389,Strangmühle,13.331929,48.4875485,Strangmühle,9389
4041,"Sulzbach, Bf",13.38168,48.455004,"Sulzbach, Bf",PSBB
4073,"Sulzbach, Neuhauser Str. 15",13.389884,48.460046,"Sulzbach, Neuhauser Str. 15",PSNS
9395,"Sulzbach, Zeintlm.- Str. 2",13.3885615,48.457978,"Sulzbach, Zeintlm.- Str. 2",PSBZ
9411,"Untersimbach, Kapelle",13.357463,48.493184,"Untersimbach, Kapelle",9411
9410,"Untersimbach, Niedermayer",13.357702,48.490002,"Untersimbach, Niedermayer",9410
1591,Wallham,13.347486,48.4820275,Wallham,1591
9399,Wartmanning,13.3390215,48.4648975,Wartmanning,9399
6951,"Döfreuth, Abzw Vornbach",13.4048705,48.477157000000005,"Döfreuth, Abzw Vornbach",6951
6952,"Döfreuth, Anw Sommer",13.4077695,48.4735095,"Döfreuth, Anw Sommer",6952
4214,Dommelstadl,13.4407815,48.5110315,Dommelstadl,PDOM
4217,Kopfsberg,13.429500999999998,48.4929045,Kopfsberg,4217
4215,Neuburg a. Inn,13.4483585,48.5058285,Neuburg a. Inn,PNBI
11668,"Reuth, Gärtnerei",13.435036,48.498362,"Reuth, Gärtnerei",11668
4213,"Straß bei Neuburg a.Inn, Schloß",13.433975,48.513005,"Straß b. Neuburg a.Inn, Schloß",4213
5720,Enthof,13.131737,48.392386,Enthof,5720
5706,Krumpendobl,13.127753,48.390522,Krumpendobl,5706
1671,Leithen bei Kößlarn,13.123892,48.377649,Leithen bei Kößlarn,PLET
4078,Neugertsham,13.151336,48.390888,Neugertsham,PNGT
9126,Öd bei Kößlarn,13.120915,48.386981,Öd bei Kößlarn,9126
4079,Thanham,13.1408025,48.391579,Thanham,PTHH
5957,Afham bei Karpfham,13.2108825,48.4261145,Afham bei Karpfham,5957
9449,Aunham bei Bad Griesbach,13.1996505,48.435293,Aunham bei Bad Griesbach,9449
10435,Karpfham bei Bad Griesbach,13.214437,48.418656,Karpfham b. Bad Griesbach,10435
4193,"Karpfham bei Griesb., Tankstelle",13.2118645,48.4205535,"Karpfham b.Griesb., Tankstelle",4193
9448,"Karpfham, Kirche",13.213705,48.4186272,"Karpfham, Kirche",PKAR
15043,"Karpfham, Pfandl",13.209103,48.420272,"Karpfham, Pfandl",15043
4139,Schwaim,13.182779666666669,48.41987700000001,Schwaim,4139
9447,Singham,13.1996555,48.419925,Singham,9447
15044,"Singham, Campingplatz",13.19216,48.42018,"Singham, Campingplatz",15044
9426,Hader,13.291513,48.4552025,Hader,PHAD
9425,"Hader, Abzw",13.305234,48.452045,"Hader, Abzw",PHAA
9438,"Hader, Abzw Schmidham",13.293779,48.456002,"Hader, Abzw Schmidham",PHDA
9424,Kleeberg,13.311077,48.4481595,Kleeberg,9424
5963,Neuhofen,13.276844,48.4587085,Neuhofen,5963
11697,Tadlhub,13.2623765,48.456153,Tadlhub,11697
958,Tettenham,13.264111,48.4498295,Tettenham,958
5965,Tettenweis,13.2697505,48.442620000000005,Tettenweis,PTTW
9423,Trostling,13.3201585,48.44267,Trostling,PTRO
9379,Afham bei Hartkirchen,13.391542,48.432449,Afham bei Hartkirchen,9379
9407,Euling,13.3740065,48.4690805,Euling,9407
9406,Geiselberg,13.366881500000002,48.473543500000005,Geiselberg,9406
9400,Holzhäuser bei Ruhstorf,13.330612,48.457175500000005,Holzhäuser bei Ruhstorf,9400
9401,"Pillham, Abzw",13.320238,48.4506555,"Pillham, Abzw",9401
9422,"Pillham, Schützenhaus",13.320215,48.452262,"Pillham, Schützenhaus",9422
4224,Reding,13.399378,48.4267095,Reding,4224
4222,"Mittich, Dorfplatz",13.397812,48.440408,"Mittich, Dorfplatz",PMID
9397,"Mittich, Kirchplatz",13.3964604,48.4418804,"Mittich, Kirchplatz",PMKP
4223,"Mittich, Post",13.39601,48.4368865,"Mittich, Post",4223
4221,"Neuhaus a. Inn, Abzw Schärd.",13.419094,48.455025500000005,"Neuhaus a. Inn, Abzw Schärd.",4221
4342,"Neuhaus a. Inn, Am Klosterfeld",13.4227345,48.4650335,"Neuhaus a. Inn, Am Klosterfeld",4342
4220,"Neuhaus a. Inn, Kriegerdenkmal",13.420489,48.461247,"Neuhaus a. Inn, Kriegerdenkmal",PNHK
9381,"Neuhaus a. Inn, Rathaus",13.420991,48.461144,"Neuhaus a. Inn, Rathaus",PNRH
1609,"Neuhaus a. Inn, Sparkasse",13.4200455,48.460368,"Neuhaus a. Inn, Sparkasse",PNUS
9382,"Neuhaus a. Inn, Volksfestplatz",13.424408,48.458178,"Neuhaus a. Inn, Volksfestplatz",PNEK
12430,Neuhaus am Inn,13.4199648,48.461631,Neuhaus am Inn,12430
4219,Niederschärding,13.4246105,48.473993500000006,Niederschärding,4219
6954,Pumstetten,13.4101485,48.468209,Pumstetten,6954
9396,"Pumstetten, Abzw",13.4050885,48.4632915,"Pumstetten, Abzw",9396
3748,"Rothof, Anw Pilstl",13.4179385,48.4867465,"Rothof, Anw Pilstl",3748
3924,"Rothof, Hartlmühle",13.419939,48.483092,"Rothof, Hartlmühle",3924
4315,"Schärding, Tummelplatzstr.",13.4330222,48.4578369,"Schärding, Tummelplatzstr.",PSSP
4013,Voglmühle,13.4219595,48.480641,Voglmühle,4013
4218,"Vornbach a. Inn, Abzw",13.4287675,48.483467000000005,"Vornbach a. Inn, Abzw",4218
4314,"Vornbach a. Inn, Gh Resch",13.438315,48.48572,"Vornbach a. Inn, Gh Resch",PVIR
4310,"Vornbach a. Inn, Raiba",13.4324155,48.4850065,"Vornbach a. Inn, Raiba",PVRB
959,"Vornbach a. Inn, Schaueroedstr.",13.4385592,48.4924414,"Vornbach a. Inn, Schaueroedstr.",959
4349,Hubreith,13.1491615,48.371992500000005,Hubreith,4349
4077,Kohlleiten,13.1410085,48.3593855,Kohlleiten,4077
4351,"Kößlarn, Unterer Markt",13.1258865,48.3711571,"Kößlarn, Unterer Markt",PKÖM
5942,"Moosmühle, Abzw",13.141312500000002,48.3715355,"Moosmühle, Abzw",5942
4076,Oberwesterbach,13.158513,48.354691,Oberwesterbach,4076
4350,Ragern,13.130274,48.372128,Ragern,4350
4185,"Auggenthal, WH",13.2120475,48.3777935,"Auggenthal, WH",PATW
5793,Auretsdobl,13.2041585,48.348189000000005,Auretsdobl,PAUD
4184,"Auretsdobl, Abzw Linding",13.208516,48.345227,"Auretsdobl, Abzw Linding",4184
4188,Baderöd,13.1972485,48.386574,Baderöd,4188
4238,Dantl am Hart,13.214884,48.32533,Dantl am Hart,4238
4233,Faltlleithen,13.231852,48.35336,Faltlleithen,4233
5729,Frauenöd,13.2129495,48.3853315,Frauenöd,5729
4075,Hirla,13.172493,48.357254,Hirla,4075
4187,"Holzhäuser, Haus Nr.15",13.2020175,48.3946605,"Holzhäuser, Haus Nr.15",4187
4279,Huterbauer,13.212098,48.342740500000005,Huterbauer,4279
4352,Kühbach bei Rotthalmünster,13.164373,48.370807,Kühbach bei Rotthalmünster,PKÜH
5364,"Manertsöd, Abzw",13.2122035,48.3730195,"Manertsöd, Abzw",5364
4346,"Pattenham, Feuerwehrhaus",13.185772,48.371201,"Pattenham, Feuerwehrhaus",4346
4345,"Pattenham, Sagermühle",13.1927845,48.3687235,"Pattenham, Sagermühle",4345
4347,Rottfelling,13.17558,48.370899,Rottfelling,PROF
4343,"Rotthalmünster, Bf",13.2069735,48.3583885,"Rotthalmünster, Bf",PRMB
4074,"Rotthalmünster, Griesb. Str.",13.200897,48.364589,"Rotthalmünster, Griesb. Str.",PRAF
4651,"Rotthalmünster, Grundschule",13.197414,48.361397,"Rotthalmünster, Grundschule",PRGS
4253,"Rotthalmünster, Krankenhaus",13.2040575,48.353704500000006,"Rotthalmünster, Krankenhaus",PRKH
16145,"Rotthalmünster, Lindenstr.",13.1964174,48.3562833,"Rotthalmünster, Lindenstr.",16145
4133,"Rotthalmünster, Marktplatz",13.202263,48.35910966666666,"Rotthalmünster, Marktplatz",PROM
4353,"Rotthalmünster, Mittelschule",13.19624074208464,48.3578628,"Rotthalmünster, Mittelschule",PRMH
4098,"Rotthalmünster, Siedlung",13.2060705,48.364368,"Rotthalmünster, Siedlung",PRMS
4131,"Schambach, Abzw Aigen",13.2281455,48.3342455,"Schambach, Abzw Aigen",4131
4237,"Schambach, Abzw Rotthalm.",13.226266,48.3358465,"Schambach, Abzw Rotthalm.",PSRM
4331,"Schambach, B 12",13.2279875,48.335195,"Schambach, B 12",4331
6648,"Unterwesterbach, Kreuzung",13.181416,48.356344,"Unterwesterbach, Kreuzung",PUWB
4257,"Weihmörting, Abzw",13.1892795,48.380924,"Weihmörting, Abzw",4257
4258,"Weihmörting, Abzw Karpfham",13.209254,48.395884,"Weihmörting, Abzw Karpfham",4258
4186,"Weihmörting, Kirche",13.209428,48.3959335,"Weihmörting, Kirche",PWEM
4234,Aicha bei Rotthalmünster,13.2157255,48.35767,Aicha bei Rotthalmünster,4234
5333,"Asbach bei Rotthalm., FFW",13.177545,48.39582,"Asbach b.Rotthalm., FFW",5333
4135,"Asbach bei Rotthalm., Holzhäuser",13.182223,48.391479,"Asbach b.Rotthalm., Holzhäuser",PAHH
4136,"Asbach bei Rotthalm., Kloster",13.176982,48.396032,"Asbach b.Rotthalm., Kloster",4136
5336,"Asbach, Sportplatz",13.182077,48.402442,"Asbach, Sportplatz",5336
9442,Gerau,13.2495685,48.412958,Gerau,9442
9446,"Karpfham Bahnhof, Abzw",13.187075,48.406207,"Karpfham Bahnhof, Abzw",9446
4104,"Karpfham, Baywa",13.183527,48.407733,"Karpfham, Baywa",4104
4137,"Karpfham, Bf",13.187125,48.407821,"Karpfham, Bf",PKBF
4189,"Lageln, Abzw",13.1921205,48.3823395,"Lageln, Abzw",4189
4138,"Maierhof, Abzw Karpfham",13.179897,48.4065655,"Maierhof, Abzw Karpfham",4138
5292,"Maierhof, Kapelle",13.17883,48.407299,"Maierhof, Kapelle",5292
9444,Parnham,13.233567,48.4154095,Parnham,9444
9439,"Poigham, Feuerwehrhaus",13.261698,48.414446,"Poigham, Feuerwehrhaus",PPOIF
11002,Kollmannsöd,13.249459,48.389353,Kollmannsöd,11002
10799,Oberrohr,13.248993,48.372411,Oberrohr,10799
1593,Penning,13.1888485,48.40549,Penning,1593
4191,"Penning, Schätz",13.1934215,48.404464,"Penning, Schätz",4191
11004,"Tannenbaum, Hs. Nr. 2",13.257482499999998,48.378331,"Tannenbaum, Hs. Nr. 2",11004
10798,Unterrohr,13.2512805,48.377189,Unterrohr,PATR
11555,"Unterrohr, Abzw. Tannenbaum",13.256265,48.376424,"Unterrohr, Abzw. Tannenbaum",11555
4192,Wopping,13.197859,48.403161,Wopping,4192
15103,"Wopping, Anw. Pirkl",13.200677,48.403038,"Wopping, Anw. Pirkl",15103
9441,Brunnader,13.2585045,48.3933295,Brunnader,9441
4101,Eggersham,13.2702135,48.40287,Eggersham,4101
11553,"Eggersham, Abzw. Ausbach/Reith",13.2774675,48.40422,"Eggersham, Abzw. Ausbach/Reith",11553
4338,Felding,13.2866795,48.3801605,Felding,PFLD
9445,Kühnham,13.247284,48.402026000000006,Kühnham,9445
4102,"Kühnham, Abzw Schönburg",13.2470545,48.399396,"Kühnham, Abzw Schönburg",4102
5972,"Osterholzen, Abzw",13.277026,48.370362,"Osterholzen, Abzw",PAOA
4103,"Schalkham, Straßenkreuzung",13.2132525,48.403438,"Schalkham, Straßenkreuzung",4103
9440,Schönburg,13.26836,48.3847765,Schönburg,9440
5976,Thalling,13.27268,48.384504,Thalling,PTHG
4330,"Thalling, Abzw Schönburg",13.275565,48.3853625,"Thalling, Abzw Schönburg",4330
5293,Wangham,13.229433,48.401735,Wangham,PWGH
4194,"Wangham, Ort",13.232922,48.401858,"Wangham, Ort",4194
4339,Zell bei Pocking,13.28793,48.3959605,Zell bei Pocking,PRZL
9409,Berging,13.366072,48.463114,Berging,9409
9408,Eholfing,13.369049,48.4525345,Eholfing,PEHO
5967,Kreuzkeller,13.293384,48.424651,Kreuzkeller,PKRZ
16342,Liegharting,13.3532673,48.4609357,Liegharting,16342
4043,Rottersham,13.3502915,48.443741,Rottersham,4043
9417,"Rotthof, Pfarrkirchener-Str. 43",13.325329020297616,48.4270247,"Rotthof, Pfarrkirchener-Str. 43",9417
4045,"Ruhstorf, Bf",13.3345235,48.433762,"Ruhstorf, Bf",RRUB
9403,"Ruhstorf, Breslauer-Str.",13.331064,48.444568,"Ruhstorf, Breslauer-Str.",PRHB
9420,"Ruhstorf, Grafenspitz",13.328463,48.445963,"Ruhstorf, Grafenspitz",9420
9418,"Ruhstorf, Hans-Loher-Str.27",13.3286465,48.4372885,"Ruhstorf, Hans-Loher-Str.27",9418
1612,"Ruhstorf, Kino",13.336728,48.438964,"Ruhstorf, Kino",1612
9421,"Ruhstorf, Kreuzkoppe",13.3254215,48.4482915,"Ruhstorf, Kreuzkoppe",9421
9419,"Ruhstorf, Metzgerei Steer",13.3358795,48.4364055,"Ruhstorf, Metzgerei Steer",9419
9402,"Ruhstorf, Modlerstr.",13.3313159,48.4435143,"Ruhstorf, Modlerstr.",9402
4044,"Ruhstorf, Passauerstr. Nr 5",13.336728,48.438964,"Ruhstorf, Passauerstr. Nr 5",4044
10433,"Ruhstorf, Pfarrkirchner Str.",13.3290185,48.4276607,"Ruhstorf, Pfarrkirchner Str.",10433
9405,"Ruhstorf, Schule",13.339875,48.436556,"Ruhstorf, Schule",RRUS
9394,"Schindelwöhr, Hs.-Nr.1",13.380101,48.451375,"Schindelwöhr, Hs.-Nr.1",9394
5969,"Taubenhub, Abzw",13.284503,48.4300015,"Taubenhub, Abzw",5969
4248,"Hartkirchen, Keltenschanze",13.390939,48.407672,"Hartkirchen, Keltenschanze",4248
4225,"Hartkirchen, Mariensäule",13.389250666666667,48.40292733333333,"Hartkirchen, Mariensäule",PHMS
16351,"Hartkirchen, Marktplatz 12",13.389036803340291,48.4024885,"Hartkirchen, Marktplatz 12",PHKM
4974,"Hartkirchen, Raiffeisenbank",13.385343,48.4044155,"Hartkirchen, Raiffeisenbank",PHRB
4317,"Hartkirchen, Schule",13.390224,48.4005,"Hartkirchen, Schule",PHSC
16214,"Hartkirchen, Untere Inntalstr. 50",13.3906383,48.4063724,"Hartkirchen, Untere Inntalstr. 50",16214
16147,"Inzing, Obere Römerstr.",13.4003464,48.4008887,"Inzing, Obere Römerstr.",16147
4231,Harham,13.1973275,48.3431365,Harham,PAHR
4132,"Malching, Abzw Nündorf",13.196232,48.3212385,"Malching, Abzw Nündorf",4132
4659,"Malching, Abzw Rotthalmünster",13.197254,48.3196,"Malching, Abzw Rotthalmünster",4659
4239,"Malching, Gh z Post",13.1893115,48.313297000000006,"Malching, Gh z Post",PAMP
4658,"Malching, Oberlechner",13.187298,48.311401,"Malching, Oberlechner",4658
16465,"Malching, Schützenstr. 9",13.1908219,48.3160756,"Malching, Schützenstr. 9",PMSC
5940,"Malching, Schützenstr.5",13.188922,48.314096500000005,"Malching, Schützenstr.5",5940
4236,Niederhof bei Malching,13.197479,48.3307505,Niederhof bei Malching,4236
5941,Nündorf,13.1934405,48.31969,Nündorf,5941
4235,Putz,13.196375,48.3372235,Putz,4235
4335,"Tutting, Anw. Schachinger",13.2455515,48.3453585,"Tutting, Anw. Schachinger",PPTB
4232,"Tutting, Kapelle",13.2518445,48.350007,"Tutting, Kapelle",PTUK
4334,"Tutting, Ort",13.248828,48.349104,"Tutting, Ort",PTUO
5975,Anzing,13.263706,48.3734645,Anzing,PANZ
11929,"Hofgarten, Schnapsmuseum",13.2832965,48.347374,"Hofgarten, Schnapsmuseum",11929
11868,"Kirchham, Am Dorfplatz",13.267805,48.34547,"Kirchham, Am Dorfplatz",11868
11989,"Kirchham, Camping Kubitza",13.276063,48.347546,"Kirchham, Camping Kubitza",11989
11928,"Kirchham, Finkenhof",13.2714085,48.3456855,"Kirchham, Finkenhof",11928
4728,"Kirchham, Haslinger Hof",13.290286,48.349577,"Kirchham, Haslinger Hof",4728
4126,"Kirchham, Haus Senator",13.2720755,48.350073,"Kirchham, Haus Senator",PKHS
4110,"Kirchham, Jagdhof",13.284847,48.354266,"Kirchham, Jagdhof",PKIJ
11927,"Kirchham, Oppowa-Kreuzung",13.2617115,48.343754,"Kirchham, Oppowa-Kreuzung",11927
4127,"Kirchham, Schule",13.2658465,48.346074,"Kirchham, Schule",PKIS
5974,"Kirchham, Tankstelle",13.261269,48.343451,"Kirchham, Tankstelle",5974
4337,"Waldstadt, Kaserne",13.277045,48.3686585,"Waldstadt, Kaserne, Abzw",4337
5936,Zanklöd,13.269595,48.3322875,Zanklöd,5936
15946,Angering 10-12,13.3093642,48.3710419,Angering 10-12,15946
4119,Angering bei Bad Füssing,13.3114635,48.3659355,Angering bei Bad Füssing,4119
4199,"Haid, Gärtnerei",13.30651,48.3811525,"Haid, Gärtnerei",4199
5973,"Haid, Hs.-Nr.12",13.307344,48.377171,"Haid, Hs.-Nr.12",5973
5966,Aumühle bei Pocking,13.301817,48.4133125,Aumühle bei Pocking,5966
4197,Berg bei Pocking,13.2920185,48.406121,Berg bei Pocking,4197
9437,Heinriching,13.2875125,48.419428,Heinriching,9437
9415,Königswiese,13.3442075,48.4252025,Königswiese,PPKW
4047,Neuindling,13.3294825,48.410024,Neuindling,4047
4100,"Pocking, Bahnhof",13.315044,48.40627800000001,"Pocking, Bahnhof",PPOB
4108,"Pocking, Förderschule",13.319332,48.408309,"Pocking, Förderschule",PPOS
4106,"Pocking, Friedhof",13.30193,48.40126,"Pocking, Friedhof",4106
4107,"Pocking, Gymnasium",13.325175,48.400551,"Pocking, Gymnasium",PPOG
960,"Pocking, Hauptschule",13.315832,48.40104,"Pocking, Hauptschule",PPHS
7601,"Pocking, OBI",13.31082,48.3932545,"Pocking, OBI",PPOI
4111,"Pocking, Rathaus",13.310539,48.399825500000006,"Pocking, Rathaus",PPOR
4325,"Pocking, Süd",13.315247,48.3938165,"Pocking, Süd",4325
15037,"Pocking, Zentrum",13.31088,48.401557,"Pocking, Zentrum",15037
4190,"Pocking,Passauer-Str./Förd.sch",13.320305,48.4071905,"Pocking,Passauer-Str./Förd.sch",4190
16605,Rottau,13.343795,48.4257565,Rottau,16605
9378,"Schlupfing, Kieswerk",13.331942,48.4035225,"Schlupfing, Kieswerk",9378
4318,Haar bei Pocking,13.3783165,48.390005,Haar bei Pocking,PHPG
4226,Niederindling,13.3658845,48.4068115,Niederindling,4226
4227,Oberindling,13.3458915,48.406967,Oberindling,4227
5769,Prenzing,13.1388516,48.3116214,Prenzing,PPRZ
11369,Rotkreuzfeld,13.339749,48.411089,Rotkreuzfeld,11369
4340,"Aigen (Inn), Kirche",13.260021,48.307277,"Aigen (Inn), Kirche",PAKC
5939,"Aigen (Inn), Leonhardikirche",13.2596535,48.309932,"Aigen (Inn), Leonhardikirche",5939
4288,"Aigen (Inn), Ortsmitte",13.2618105,48.3083635,"Aigen (Inn), Ortsmitte",4288
4129,"Aigen (Inn), Schule",13.2631505,48.310579,"Aigen (Inn), Schule",PASU
4130,Hart bei Aigen (Inn),13.2466515,48.319737,Hart bei Aigen (Inn),4130
4336,"Hart, Abzw Wendlmuth",13.2377865,48.3284305,"Hart, Abzw Wendlmuth",PHAW
5937,Holzhäuser bei Aigen(Inn),13.2780365,48.324672,Holzhäuser bei Aigen(Inn),5937
4332,Voglarn bei Malching,13.216169,48.317725,Voglarn bei Malching,4332
1768,"Voglarn bei Malching, Hs-Nr.8",13.221194,48.3197665,"Voglarn bei Malching, Hs-Nr.8",PVBM
16335,Wendlmuth,13.229975,48.322909,Wendlmuth,16335
11990,"Egglfing, Alte Innstraße",13.316974,48.327111,"Egglfing, Alte Innstraße",PEFA
11862,"Egglfing, Campingplatz",13.315234,48.33314,"Egglfing, Campingplatz",11862
11863,"Egglfing, Egglfinger Hof",13.314322,48.328053,"Egglfing, Egglfinger Hof",11863
11865,"Egglfing, Mineralienhaus",13.31122,48.325317,"Egglfing, Mineralienhaus",PEGM
11867,"Egglfing, Recyclinghof",13.327687,48.337948,"Egglfing, Recyclinghof",11867
11866,"Egglfing, Schopperweg",13.317047,48.330308,"Egglfing, Schopperweg",11866
11926,"Egglfing, Sparkasse",13.313858,48.327842,"Egglfing, Sparkasse",PEKK
11991,"Egglfing, Treidlerweg",13.315122,48.32412,"Egglfing, Treidlerweg",PEFT
4128,"Irching, Forststraße",13.270423999999998,48.319132,"Irching, Forststraße",4128
5938,"Irching, Ortsmitte",13.274516,48.3193395,"Irching, Ortsmitte",PIOT
4623,"Irching, West",13.265282,48.320679,"Irching, West",4623
4115,"Bad Füssing, Abzw Johannesbad",13.32883,48.3469235,"Bad Füssing, Abzw Johannesbad",PFAJ
11849,"Bad Füssing, Andreas-Hofer-Str.",13.3148798,48.3579066,"Bad Füssing, Andreas-Hofer-Str.",11849
11850,"Bad Füssing, Camping Holmernhof",13.3066645,48.3579575,"Bad Füssing, Camping Holmernhof",11850
16459,"Bad Füssing, Eitlöd 2",13.329723364781714,48.35694125,"Bad Füssing, Eitlöd 2",16459
4303,"Bad Füssing, Europa-Therme",13.318958,48.35109799999999,"Bad Füssing, Europa-Therme",PEUT
16146,"Bad Füssing, Friedhof",13.3034456,48.3553962,"Bad Füssing, Friedhof",16146
4120,"Bad Füssing, Füssinger Hof",13.3113115,48.3538755,"Bad Füssing, Füssinger Hof",PBFH
11857,"Bad Füssing, Getränkemarkt",13.3114598,48.3615453,"Bad Füssing, Getränkemarkt",11857
4326,"Bad Füssing, Hochhaus Schwarz",13.3311435,48.3477005,"Bad Füssing, Hochhaus Schwarz",4326
11851,"Bad Füssing, Hofgartenweg/Aldi",13.3012265,48.3482405,"Bad Füssing, Hofgartenweg/Aldi",11851
11852,"Bad Füssing, Hotel Panland",13.3110785,48.3527845,"Bad Füssing, Hotel Panland",PBFP
4305,"Bad Füssing, Johannesbad",13.328209,48.348115,"Bad Füssing, Johannesbad",PBFJ
4306,"Bad Füssing, Kath. Kirche",13.315149,48.3504665,"Bad Füssing, Kath. Kirche",PBFK
11853,"Bad Füssing, Kurplatz/Geml",13.316303,48.3527,"Bad Füssing, Kurplatz/Geml",PBFG
11854,"Bad Füssing, Lindenstrasse",13.309093,48.35171,"Bad Füssing, Lindenstrasse",11854
11855,"Bad Füssing, Ludwig-Thoma-Weg",13.3207386,48.3490124,"Bad Füssing, Ludwig-Thoma-Weg",11855
11856,"Bad Füssing, Pappelallee",13.3062095,48.351811,"Bad Füssing, Pappelallee",11856
16741,"Bad Füssing, Pappelallee/Friedhof",13.3034456,48.3553962,"Bad Füssing, Pappelallee/Friedhof",16741
16463,"Bad Füssing, Rathausstr. 14",13.31527474385409,48.3499461,"Bad Füssing, Rathausstr. 14",16463
4122,"Bad Füssing, Seniorenheim",13.305032,48.3483245,"Bad Füssing, Seniorenheim",4122
11858,"Bad Füssing, Sonnenstrasse",13.308168,48.354374500000006,"Bad Füssing, Sonnenstrasse",11858
4302,"Bad Füssing, Thermalres. Köck",13.314313,48.356296,"Bad Füssing, Thermalres. Köck",4302
11859,"Bad Füssing, Therme I /Saunahof",13.3124385,48.354265,"Bad Füssing, Therme I /Saunahof",11859
11860,"Bad Füssing, Wohnbau Schwarz",13.331305,48.350164,"Bad Füssing, Wohnbau Schwarz",11860
4116,"Riedenburg, Badehaus Kranzmann",13.323392,48.344419,"Riedenburg, Badehaus Kranzmann",PBRP
11869,"Riedenburg, Schloßtaverne",13.3212565,48.344508,"Riedenburg, Schloßtaverne",11869
4020,"Safferstetten, Bachstraße",13.3075375,48.3464635,"Safferstetten, Bachstraße",PSFB
11870,"Safferstetten, Birkenallee",13.3111195,48.34914,"Safferstetten, Birkenallee",11870
4118,"Safferstetten, Dorfplatz",13.310273,48.3457365,"Safferstetten, Dorfplatz",PBSD
4124,"Safferstetten, Feuerwehrhaus",13.312967,48.3435885,"Safferstetten, Feuerwehrhaus",4124
11871,"Safferstetten, Haus Alexandra",13.311264,48.346664,"Safferstetten, Haus Alexandra",11871
4117,"Safferstetten, Riedlhof",13.3093525,48.345802,"Safferstetten, Riedlhof",4117
4307,"Safferstetten, Schuhh. Huber",13.314135,48.34813233333333,"Safferstetten, Schuhh. Huber",PSSH
4319,"Beham, Abzw",13.3777795,48.379915,"Beham, Abzw",4319
4112,Pram,13.323618,48.3854675,Pram,4112
5968,"Reindlöd, Abzw",13.332352,48.376427,"Reindlöd, Abzw",5968
4316,"Würding, Am Gänseacker",13.3479,48.35506,"Würding, Am Gänseacker",PBWS
11874,"Würding, Martinweg",13.3377735,48.3497885,"Würding, Martinweg",PWMW
4114,"Würding, Raiffeisenbank",13.3456715,48.3527225,"Würding, Raiffeisenbank",PBWH
11875,"Würding, U.Inntalstr./Hochrainstr.",13.3415859,48.3519528,"Würding, U.Inntalstr./Hochrainstr.",11875
4341,"Würding, Weidach",13.337995,48.3666085,"Würding, Weidach",4341
2440,Gögging,13.372473,48.366912,Gögging,2440
9376,Mitterreuthen,13.3630945,48.366380500000005,Mitterreuthen,9376
4321,Oberreuthen,13.3593995,48.3633885,Oberreuthen,POBR
9377,Unterreuthen,13.364989,48.3695505,Unterreuthen,9377
4322,Voglöd bei Würding,13.3694105,48.371998000000005,Voglöd bei Würding,4322
4677,"Tittling, Eurospar",13.3791801,48.7218468,"Tittling, Eurospar",4677
5562,"Hofkirchen, Marktplatz",13.116994,48.6777704,"Hofkirchen, Marktplatz",5562
4430,"Künzing/Girching, Gh Römerhof",13.0801329,48.6687276,"Künzing/Girching, Gh Römerhof",4430
4425,"Pleinting, Bahnunterführung",13.1290644,48.6592429,"Pleinting, Bahnunterführung",4425
5600,"Osterhofen, Fa Blöchl",13.0290449,48.6963728,"Osterhofen, Fa Blöchl",5600
2352,"Seestetten, Seestettenerstraße",13.3018067,48.6061597,"Seestetten, Seestettenerstraße",2352
